month,class,geometry
Jun,background,"c(-69.2977530700264, 42.7460947999264)"
Jun,background,"c(-66.6653122938615, 44.7204253820501)"
Jun,background,"c(-67.8992689076888, 42.499303477161)"
Jun,background,"c(-66.6653122938615, 42.2525121543955)"
Jun,background,"c(-68.8864341987506, 41.7589295088646)"
Jun,background,"c(-69.7090719413021, 43.1574136712022)"
Jun,background,"c(-67.8992689076888, 43.8977876394986)"
Jun,background,"c(-70.3671821353433, 42.0879846058852)"
Jun,background,"c(-69.2154892957712, 43.568732542478)"
Jun,background,"c(-68.3928515532197, 41.5944019603543)"
Jun,background,"c(-69.0509617472609, 40.2781815722719)"
Jun,background,"c(-72.4237764917221, 40.4427091207822)"
Jun,background,"c(-68.4751153274749, 42.499303477161)"
Jun,background,"c(-69.2977530700264, 41.1830830890786)"
Jun,background,"c(-69.3800168442815, 42.9106223484367)"
Jun,background,"c(-67.4879500364131, 42.2525121543955)"
Jun,background,"c(-68.8864341987506, 42.9928861226919)"
Jun,background,"c(-68.7219066502403, 41.7589295088646)"
Jun,background,"c(-69.5445443927918, 43.1574136712022)"
Jun,background,"c(-68.8864341987506, 41.3476106375889)"
Jun,background,"c(-68.7219066502403, 43.568732542478)"
Jun,background,"c(-68.3928515532197, 43.4042049939677)"
Jun,background,"c(-69.7913357155573, 41.9234570573749)"
Jun,background,"c(-69.1332255215161, 41.3476106375889)"
Jun,background,"c(-69.2977530700264, 43.568732542478)"
Jun,background,"c(-71.8479300719361, 40.6895004435477)"
Jun,background,"c(-67.2411587136476, 43.568732542478)"
Jun,background,"c(-66.3362571968409, 44.8026891563052)"
Jun,background,"c(-72.1769851689567, 39.3732800554653)"
Jun,background,"c(-67.0766311651373, 42.1702483801404)"
Jun,background,"c(-70.202654586833, 42.9106223484367)"
Jun,background,"c(-71.6834025234258, 39.4555438297204)"
Jun,background,"c(-69.4622806185367, 42.499303477161)"
Jun,background,"c(-70.1203908125779, 42.8283585741816)"
Jun,background,"c(-69.1332255215161, 41.7589295088646)"
Jun,background,"c(-71.27208365215, 40.4427091207822)"
Jun,background,"c(-69.626808167047, 42.9928861226919)"
Jun,background,"c(-67.8992689076888, 43.1574136712022)"
Jun,background,"c(-69.2154892957712, 40.1136540237616)"
Jun,background,"c(-67.5702138106682, 43.1574136712022)"
Jun,background,"c(-70.8607647808742, 41.2653468633337)"
Jun,background,"c(-69.626808167047, 41.9234570573749)"
Jun,background,"c(-69.1332255215161, 43.0751498969471)"
Jun,background,"c(-67.7347413591785, 42.7460947999264)"
Jun,background,"c(-70.2849183610882, 41.9234570573749)"
Jun,background,"c(-68.9686979730058, 42.0057208316301)"
Jun,background,"c(-65.5136194542894, 42.0057208316301)"
Jun,background,"c(-68.55737910173, 41.5944019603543)"
Jun,background,"c(-69.626808167047, 40.7717642178028)"
Jun,background,"c(-69.4622806185367, 43.2396774454574)"
Jun,background,"c(-71.9301938461912, 40.0313902495065)"
Jun,background,"c(-71.8479300719361, 40.9362917663131)"
Jun,background,"c(-73.1641504600185, 40.5249728950374)"
Jun,background,"c(-68.3105877789646, 43.4042049939677)"
Jun,background,"c(-71.6834025234258, 39.784598926741)"
Jun,background,"c(-69.2154892957712, 42.499303477161)"
Jun,background,"c(-68.8864341987506, 41.429874411844)"
Jun,background,"c(-68.2283240047094, 43.8977876394986)"
Jun,background,"c(-69.1332255215161, 41.9234570573749)"
Jun,background,"c(-69.8735994898124, 42.7460947999264)"
Jun,background,"c(-68.8864341987506, 42.1702483801404)"
Jun,background,"c(-67.8992689076888, 43.0751498969471)"
Jun,background,"c(-72.2592489432118, 39.9491264752513)"
Jun,background,"c(-69.3800168442815, 43.4042049939677)"
Jun,background,"c(-69.7090719413021, 43.3219412197125)"
Jun,background,"c(-67.8170051334337, 43.8155238652434)"
Jun,background,"c(-69.2154892957712, 42.0879846058852)"
Jun,background,"c(-67.5702138106682, 43.7332600909883)"
Jun,background,"c(-68.6396428759852, 42.0879846058852)"
Jun,background,"c(-68.7219066502403, 41.3476106375889)"
Jun,background,"c(-67.8992689076888, 42.9928861226919)"
Jun,background,"c(-71.7656662976809, 40.1136540237616)"
Jun,background,"c(-69.2154892957712, 41.1008193148234)"
Jun,background,"c(-70.1203908125779, 40.4427091207822)"
Jun,background,"c(-68.9686979730058, 42.3347759286507)"
Jun,background,"c(-70.202654586833, 41.429874411844)"
Jun,background,"c(-66.6653122938615, 44.8849529305604)"
Jun,background,"c(-69.1332255215161, 42.1702483801404)"
Jun,background,"c(-69.2154892957712, 41.2653468633337)"
Jun,background,"c(-72.5883040402324, 39.784598926741)"
Jun,background,"c(-68.9686979730058, 41.5121381860992)"
Jun,background,"c(-68.7219066502403, 40.6895004435477)"
Jun,background,"c(-67.4056862621579, 44.2268427365192)"
Jun,background,"c(-67.4879500364131, 43.1574136712022)"
Jun,background,"c(-68.9686979730058, 41.9234570573749)"
Jun,background,"c(-68.4751153274749, 41.5121381860992)"
Jun,background,"c(-67.6524775849234, 43.1574136712022)"
Jun,background,"c(-73.0818866857633, 40.6072366692925)"
Jun,background,"c(-68.3928515532197, 43.2396774454574)"
Jun,background,"c(-66.5007847453512, 43.0751498969471)"
Jun,background,"c(-69.7090719413021, 41.9234570573749)"
Jun,background,"c(-68.1460602304543, 41.9234570573749)"
Jun,background,"c(-70.3671821353433, 42.1702483801404)"
Jun,background,"c(-72.9996229115082, 38.8796974099344)"
Jun,background,"c(-67.981532681944, 42.5815672514161)"
Jun,background,"c(-66.912103616627, 40.5249728950374)"
Jun,background,"c(-70.4494459095985, 42.0879846058852)"
Jun,background,"c(-69.9558632640676, 42.6638310256713)"
Jun,background,"c(-72.341512717467, 39.784598926741)"
Jun,background,"c(-68.8864341987506, 42.4170397029058)"
Jun,background,"c(-69.9558632640676, 43.1574136712022)"
Jun,background,"c(-68.0637964561991, 42.0879846058852)"
Jun,background,"c(-69.5445443927918, 42.0879846058852)"
Jun,background,"c(-69.5445443927918, 43.0751498969471)"
Jun,background,"c(-69.8735994898124, 41.429874411844)"
Jun,background,"c(-69.1332255215161, 42.499303477161)"
Jun,background,"c(-72.2592489432118, 40.6895004435477)"
Jun,background,"c(-69.8735994898124, 42.0879846058852)"
Jun,background,"c(-68.4751153274749, 41.6766657346095)"
Jun,background,"c(-68.3928515532197, 42.4170397029058)"
Jun,background,"c(-69.2154892957712, 43.1574136712022)"
Jun,background,"c(-67.6524775849234, 42.0879846058852)"
Jun,background,"c(-70.0381270383227, 42.6638310256713)"
Jun,background,"c(-69.8735994898124, 41.8411932831198)"
Jun,background,"c(-67.4879500364131, 43.2396774454574)"
Jun,background,"c(-67.7347413591785, 43.2396774454574)"
Jun,background,"c(-66.5830485196064, 44.6381616077949)"
Jun,background,"c(-70.3671821353433, 42.3347759286507)"
Jun,background,"c(-69.4622806185367, 42.1702483801404)"
Jun,background,"c(-69.626808167047, 42.5815672514161)"
Jun,background,"c(-69.0509617472609, 42.9928861226919)"
Jun,background,"c(-70.8607647808742, 41.1830830890786)"
Jun,background,"c(-67.8170051334337, 42.8283585741816)"
Jun,background,"c(-68.7219066502403, 41.6766657346095)"
Jun,background,"c(-69.4622806185367, 42.8283585741816)"
Jun,background,"c(-66.8298398423719, 42.1702483801404)"
Jun,background,"c(-72.2592489432118, 39.2910162812101)"
Jun,background,"c(-68.55737910173, 42.499303477161)"
Jun,background,"c(-69.2977530700264, 41.7589295088646)"
Jun,background,"c(-69.4622806185367, 41.6766657346095)"
Jun,background,"c(-69.3800168442815, 42.4170397029058)"
Jun,background,"c(-71.4366112006603, 39.6200713782307)"
Jun,background,"c(-67.4056862621579, 44.0623151880089)"
Jun,background,"c(-69.3800168442815, 42.1702483801404)"
Jun,background,"c(-68.2283240047094, 43.568732542478)"
Jun,background,"c(-72.4237764917221, 39.4555438297204)"
Jun,background,"c(-68.55737910173, 41.429874411844)"
Jun,background,"c(-69.5445443927918, 41.8411932831198)"
Jun,background,"c(-70.202654586833, 41.2653468633337)"
Jun,background,"c(-70.8607647808742, 40.7717642178028)"
Jun,background,"c(-68.9686979730058, 42.6638310256713)"
Jun,background,"c(-71.7656662976809, 40.6072366692925)"
Jun,background,"c(-70.6139734581088, 40.3604453465271)"
Jun,background,"c(-70.8607647808742, 39.7023351524859)"
Jun,background,"c(-68.8041704244955, 39.8668627009962)"
Jun,background,"c(-69.4622806185367, 42.4170397029058)"
Jun,background,"c(-69.7090719413021, 42.0879846058852)"
Jun,background,"c(-70.0381270383227, 41.1008193148234)"
Jun,background,"c(-69.2977530700264, 42.499303477161)"
Jun,background,"c(-68.7219066502403, 43.0751498969471)"
Jun,background,"c(-68.8041704244955, 41.429874411844)"
Jun,background,"c(-70.3671821353433, 40.5249728950374)"
Jun,background,"c(-69.7913357155573, 42.8283585741816)"
Jun,background,"c(-66.7475760681167, 43.8977876394986)"
Jun,background,"c(-71.9301938461912, 39.784598926741)"
Jun,background,"c(-69.7090719413021, 42.4170397029058)"
Jun,background,"c(-69.2154892957712, 42.1702483801404)"
Jun,background,"c(-66.4185209710961, 42.1702483801404)"
Jun,background,"c(-69.5445443927918, 43.4864687682228)"
Jun,background,"c(-66.7475760681167, 43.4042049939677)"
Jun,background,"c(-67.2411587136476, 44.2268427365192)"
Jun,background,"c(-68.7219066502403, 43.2396774454574)"
Jun,background,"c(-68.8041704244955, 42.2525121543955)"
Jun,background,"c(-69.2154892957712, 41.8411932831198)"
Jun,background,"c(-68.55737910173, 41.7589295088646)"
Jun,background,"c(-69.4622806185367, 42.9928861226919)"
Jun,background,"c(-72.2592489432118, 39.3732800554653)"
Jun,background,"c(-72.1769851689567, 39.5378076039756)"
Jun,background,"c(-68.1460602304543, 43.8977876394986)"
Jun,background,"c(-66.3362571968409, 42.1702483801404)"
Jun,background,"c(-69.7090719413021, 40.9362917663131)"
Jun,background,"c(-71.6011387491706, 40.9362917663131)"
Jun,background,"c(-68.9686979730058, 41.8411932831198)"
Jun,background,"c(-67.4879500364131, 44.0623151880089)"
Jun,background,"c(-69.5445443927918, 41.429874411844)"
Jul,presence,"c(-70.383, 40.65)"
Jul,presence,"c(-69.59992, 42.97788)"
Jul,presence,"c(-68.39154, 42.12178)"
Jul,presence,"c(-68.81355, 41.98385)"
Jul,presence,"c(-69.91596, 42.59021)"
Jul,presence,"c(-69.519744873, 43.1452503204)"
Jul,presence,"c(-68.83823, 41.46)"
Jul,presence,"c(-69.157, 43.03833)"
Jul,presence,"c(-69.32476, 43.15313)"
Jul,presence,"c(-67.33342, 42.363293)"
Jul,presence,"c(-69.16413, 42.6125)"
Jul,presence,"c(-68.55771, 43.02505)"
Jul,presence,"c(-69.35545, 41.90204)"
Jul,presence,"c(-68.36053, 41.84453)"
Jul,presence,"c(-69.66228, 41.7424)"
Jul,presence,"c(-68.8719, 42.16873)"
Jul,presence,"c(-68.41016, 43.48817)"
Jul,presence,"c(-65.2492, 43.09303)"
Jul,presence,"c(-69.5315, 42.1555)"
Jul,presence,"c(-69.50196, 43.24614)"
Jul,presence,"c(-68.54158, 41.70292)"
Jul,presence,"c(-69.45099, 42.77067)"
Jul,presence,"c(-68.97601, 42.44437)"
Jul,presence,"c(-70.02775, 42.35699)"
Jul,presence,"c(-67.663994, 42.646187)"
Jul,presence,"c(-68.22767, 43.2625)"
Jul,presence,"c(-68.74094, 42.3588)"
Jul,presence,"c(-69.80887, 42.54052)"
Jul,presence,"c(-69.75409, 41.73999)"
Jul,presence,"c(-68.8645, 41.37025)"
Jul,presence,"c(-70.10018, 42.2345)"
Jul,presence,"c(-69.27345, 41.48)"
Jul,presence,"c(-69.93567, 43.0905)"
Jul,presence,"c(-70.722, 40.6711)"
Jul,presence,"c(-69.82633, 43.04548)"
Jul,presence,"c(-69.18483, 41.4618)"
Jul,presence,"c(-69.59617, 43.3355)"
Jul,presence,"c(-69.74147, 41.79383)"
Jul,presence,"c(-68.94674, 41.123)"
Jul,presence,"c(-65.071693, 43.220177)"
Jul,presence,"c(-68.33123, 42.33477)"
Jul,presence,"c(-69.01406, 42.93062)"
Jul,presence,"c(-70.07373, 42.06878)"
Jul,presence,"c(-67.491913, 43.973282)"
Jul,presence,"c(-70.07999, 43.054)"
Jul,presence,"c(-68.92629, 43.16867)"
Jul,presence,"c(-69.9815, 42.43722)"
Jul,presence,"c(-68.84659, 42.59283)"
Jul,presence,"c(-69.6632, 43.09079)"
Jul,presence,"c(-69.14315, 42.36338)"
Jul,presence,"c(-69.39397, 42.59742)"
Jul,presence,"c(-68.89285, 41.276)"
Jul,presence,"c(-67.40847, 42.428017)"
Jul,presence,"c(-68.13326, 43.5347)"
Jul,presence,"c(-69.34633, 42.46769)"
Jul,presence,"c(-69.489, 41.45483)"
Jul,presence,"c(-69.73797, 43.05526)"
Jul,presence,"c(-67.96766, 43.96255)"
Jul,presence,"c(-68.58756, 42.13157)"
Jul,presence,"c(-68.27883, 42.14966)"
Jul,presence,"c(-69.19141, 42.7116)"
Jul,presence,"c(-69.06417, 42.496)"
Jul,presence,"c(-69.78326, 42.53541)"
Jul,presence,"c(-68.55036, 42.21845)"
Jul,presence,"c(-67.623283, 42.61187)"
Jul,presence,"c(-70.23828, 40.78683)"
Jul,presence,"c(-67.8895, 43.76983)"
Jul,presence,"c(-69.55275, 42.56985)"
Jul,presence,"c(-68.96716, 41.22417)"
Jul,presence,"c(-69.2330360413, 43.1710357666)"
Jul,presence,"c(-68.88312, 41.76384)"
Jul,presence,"c(-67.133, 43.983)"
Jul,presence,"c(-69.767, 43.317)"
Jul,presence,"c(-69.06458, 41.46989)"
Jul,presence,"c(-68.1115, 43.43817)"
Jul,presence,"c(-65.0796, 43.18741)"
Jul,presence,"c(-68.488, 41.62733)"
Jul,presence,"c(-68.01753, 42.08833)"
Jul,presence,"c(-69.16433, 41.39883)"
Jul,presence,"c(-69.4545021057, 43.0488300323)"
Jul,presence,"c(-68.53371, 43.48008)"
Jul,presence,"c(-68.80394, 41.32367)"
Jul,presence,"c(-68.97105, 42.96579)"
Jul,presence,"c(-68.71762, 42.17717)"
Jul,presence,"c(-68.33339, 43.52607)"
Jul,presence,"c(-68.97486, 42.15871)"
Jul,presence,"c(-68.8178, 42.27874)"
Jul,presence,"c(-69.1, 41.5)"
Jul,presence,"c(-69.08405, 41.50713)"
Jul,presence,"c(-68.33083, 43.23933)"
Jul,presence,"c(-69.33084, 41.79585)"
Jul,presence,"c(-71.835208, 40.829379)"
Jul,presence,"c(-69.78052, 41.80095)"
Jul,presence,"c(-69.91225, 43.04617)"
Jul,presence,"c(-69.30686, 42.59581)"
Jul,presence,"c(-69.67067, 43.19517)"
Jul,presence,"c(-68.93472, 42.25739)"
Jul,presence,"c(-68.13326, 43.68056)"
Jul,presence,"c(-69.56017, 43.58833)"
Jul,presence,"c(-68.79694, 42.10609)"
Jul,presence,"c(-67.525635, 42.530113)"
Jul,presence,"c(-68.4151, 41.75652)"
Jul,presence,"c(-69.03392, 41.10096)"
Jul,presence,"c(-66.14189, 42.20553)"
Jul,presence,"c(-69.60661, 42.95059)"
Jul,presence,"c(-69.39762, 41.8458)"
Jul,presence,"c(-68.98252, 42.67964)"
Jul,presence,"c(-69.74619, 42.45322)"
Jul,presence,"c(-69.54708, 43.04656)"
Jul,presence,"c(-68.92576, 41.184)"
Jul,presence,"c(-68.76541, 43.31259)"
Jul,presence,"c(-71.42554, 41.15721)"
Jul,presence,"c(-69.03738, 42.25017)"
Jul,presence,"c(-69.15046, 41.95265)"
Jul,presence,"c(-69.05, 41.69)"
Jul,presence,"c(-69.49817, 41.79483)"
Jul,presence,"c(-69.39167, 41.124)"
Jul,presence,"c(-66.81647, 42.1902)"
Jul,presence,"c(-69.5283317566, 43.2038097382)"
Jul,presence,"c(-68.7216, 41.71747)"
Jul,presence,"c(-68.68716, 41.60015)"
Jul,presence,"c(-67.230125, 42.274025)"
Jul,presence,"c(-69.57378, 41.7945)"
Jul,presence,"c(-68.30524, 42.27216)"
Jul,presence,"c(-69.79469, 41.95998)"
Jul,presence,"c(-69.72552, 41.7157)"
Jul,presence,"c(-68.53737, 41.47218)"
Jul,presence,"c(-70.42494, 40.78755)"
Jul,presence,"c(-69.08277, 41.83118)"
Jul,presence,"c(-68.70118, 41.43884)"
Jul,presence,"c(-68.45275, 41.74485)"
Jul,presence,"c(-70.0945, 42.35347)"
Jul,presence,"c(-69.10298, 40.25781)"
Jul,presence,"c(-69.28783, 41.29344)"
Jul,presence,"c(-68.12017, 43.89611)"
Jul,presence,"c(-69.09856, 42.97462)"
Jul,presence,"c(-67.276947, 42.314507)"
Jul,presence,"c(-68.5031, 42.2689)"
Jul,presence,"c(-68.31184, 43.60265)"
Jul,presence,"c(-68.94227, 41.31672)"
Jul,presence,"c(-70.183, 40.483)"
Jul,presence,"c(-69.883, 43.333)"
Jul,presence,"c(-68.36404, 42.3451)"
Jul,presence,"c(-70.42966, 42.09792)"
Jul,presence,"c(-69.15083, 41.82033)"
Jul,presence,"c(-68.40048, 41.88663)"
Jul,presence,"c(-67.821823, 42.77977)"
Jul,presence,"c(-69.71765, 42.01693)"
Jul,presence,"c(-68.1, 43.967)"
Jul,presence,"c(-68.34033, 43.77167)"
Jul,presence,"c(-69.742, 43.3035)"
Jul,presence,"c(-69.60868, 42.51296)"
Jul,presence,"c(-69.11859, 41.06112)"
Jul,presence,"c(-71.88, 40.72)"
Jul,presence,"c(-68.57426, 43.22998)"
Jul,presence,"c(-68.49183, 43.44017)"
Jul,presence,"c(-69.2805, 41.32506)"
Jul,presence,"c(-68.56548, 41.97665)"
Jul,presence,"c(-68.59961, 43.32931)"
Jul,presence,"c(-69.2738, 41.40464)"
Jul,presence,"c(-68.74816, 43.20472)"
Jul,presence,"c(-69.18447, 42.68648)"
Jul,presence,"c(-70.167, 43)"
Jul,presence,"c(-72.867, 40.267)"
Jul,presence,"c(-68.73367, 42.98962)"
Jul,presence,"c(-70.38146, 41.10233)"
Jul,presence,"c(-68.86087, 42.75983)"
Jul,presence,"c(-66.35587, 42.17911)"
Jul,presence,"c(-69.42, 41.66)"
Jul,presence,"c(-66.606751, 43.245018)"
Jul,presence,"c(-71.215457, 40.435016)"
Jul,presence,"c(-67.749893, 42.718613)"
Jul,presence,"c(-69.21366, 43.05)"
Jul,presence,"c(-66.40627, 42.38464)"
Jul,presence,"c(-68.8812, 42.68671)"
Jul,presence,"c(-69.1705, 42.41733)"
Jul,presence,"c(-69.34651, 41.46413)"
Jul,presence,"c(-69.43344, 42.85964)"
Jul,presence,"c(-68.9674, 43.09887)"
Jul,presence,"c(-68.43567, 41.46083)"
Jul,presence,"c(-68.42352, 43.18095)"
Jul,presence,"c(-68.89867, 41.39167)"
Jul,presence,"c(-69.19133, 41.12567)"
Jul,presence,"c(-71.04668, 40.93053)"
Jul,presence,"c(-68.61185, 42.31129)"
Jul,presence,"c(-69.54644, 41.96792)"
Jul,presence,"c(-69.79848, 41.96973)"
Jul,presence,"c(-66.501846, 43.157642)"
Jul,presence,"c(-69.17132, 41.33286)"
Jul,presence,"c(-69.63, 41.93)"
Jul,presence,"c(-68.61934, 42.186)"
Jul,presence,"c(-68.99033, 41.70167)"
Jul,presence,"c(-68.47882, 42.36582)"
Jul,presence,"c(-69.36967, 41.79565)"
Jul,presence,"c(-68.95895, 41.22489)"
Jul,presence,"c(-68.68294, 43.39108)"
Jul,presence,"c(-67.93613, 43.84157)"
Jul,presence,"c(-69.57361, 42.52066)"
Jul,presence,"c(-69.20489, 42.8434)"
Jul,presence,"c(-67.767, 43.833)"
Jul,presence,"c(-69.10523, 42.27307)"
Jul,presence,"c(-68.73393, 43.04958)"
Jul,presence,"c(-68.13313, 43.46963)"
Jul,presence,"c(-68.4871, 42.80467)"
Jul,presence,"c(-67.88167, 43.49333)"
Jul,presence,"c(-68.64943, 41.76383)"
Jul,presence,"c(-68.215, 43.49)"
Jul,presence,"c(-69.75336, 43.25356)"
Jul,presence,"c(-70.3894, 40.8564)"
Jul,presence,"c(-69.64266, 43.20522)"
Jul,presence,"c(-69.40596, 42.98937)"
Jul,presence,"c(-69.29566, 41.14068)"
Jul,presence,"c(-69.07437, 42.59303)"
Jul,presence,"c(-69.29687, 42.25397)"
Jul,presence,"c(-69.92084, 42.1015)"
Jul,presence,"c(-69.56117, 42.87951)"
Jul,presence,"c(-70.0735816956, 43.1322517395)"
Jul,presence,"c(-68.77683, 41.78967)"
Jul,presence,"c(-69.02016, 41.263)"
Jul,presence,"c(-68.8821, 42.38273)"
Jul,presence,"c(-69.17592, 41.33298)"
Jul,presence,"c(-65.22665, 42.93799)"
Jul,presence,"c(-69.29252, 42.64714)"
